gene_id,strand,lost_len,ctrl_len,lost_at_frac,ctrl_at_frac,lost_are_pent,ctrl_are_pent,lost_are_nona,ctrl_are_nona,lost_miR-34a-5p,ctrl_miR-34a-5p,lost_let-7a-5p,ctrl_let-7a-5p,lost_miR-21-5p,ctrl_miR-21-5p,lost_miR-221-3p,ctrl_miR-221-3p,lost_miR-17-5p,ctrl_miR-17-5p,lost_miR-155-5p,ctrl_miR-155-5p,symbol,lost_seed_total,ctrl_seed_total
ENSG00000197951,+,9039,9039,0.5180882841022237,0.5673193937382454,18,19,3,0,2,0,2,1,0,0,0,0,0,0,0,0,ZNF71,4,1
ENSG00000197965,+,47719,47719,0.5894926549173285,0.5351537123577611,108,63,3,4,2,9,2,4,3,1,6,2,12,15,1,1,MPZL1,26,32
ENSG00000198019,+,1549,1549,0.5306649451258877,0.5726275016139445,1,3,0,0,1,0,1,0,0,1,0,1,0,0,1,1,FCGR1B,3,3
ENSG00000198176,+,29578,29578,0.45878693623639194,0.5176144431672188,19,48,0,3,3,4,3,0,1,0,1,1,4,4,0,1,TFDP1,12,10
ENSG00000198223,+,29508,29508,0.4931882879219195,0.4968144232072658,42,14,10,1,2,6,1,0,0,1,0,0,10,18,0,1,CSF2RA,13,26
ENSG00000198225,+,553,553,0.5949367088607594,0.5189873417721519,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FKBP1C,0,0
ENSG00000198258,+,798,798,0.5338345864661654,0.3634085213032581,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,UBL5,1,0
ENSG00000198429,+,8661,8661,0.5773005426625101,0.5486664357464496,14,14,0,2,1,0,0,0,0,0,0,0,2,3,1,0,ZNF69,4,3
ENSG00000198466,+,6129,6129,0.5522923804862131,0.5485397291564692,8,6,0,2,2,0,0,2,1,0,0,0,5,1,1,0,ZNF587,9,3
ENSG00000198551,+,42090,42090,0.5196008553100498,0.476383939177952,55,33,11,5,3,4,5,4,4,2,1,1,16,24,1,0,ZNF627,30,35
ENSG00000198585,+,5501,5501,0.5146337029630976,0.5573532085075441,2,11,0,1,0,2,0,0,1,0,0,0,1,0,0,0,NUDT16,2,2
ENSG00000198663,+,4630,4630,0.5345572354211663,0.5632829373650108,3,11,0,0,0,1,0,0,0,0,1,0,1,1,1,1,C6orf89,3,3
ENSG00000198668,+,6058,6058,0.5115549686365137,0.5698250247606471,11,16,1,1,0,0,0,2,0,0,0,0,0,3,1,0,CALM1,1,5
ENSG00000198682,+,46303,46303,0.5995507850463253,0.5836770835583007,115,95,9,1,2,1,4,3,3,3,7,2,8,11,4,9,PAPSS2,28,29
ENSG00000198689,+,45200,45200,0.6022787610619469,0.587433628318584,121,77,13,4,4,1,6,5,2,2,2,2,5,6,2,3,SLC9A6,21,19
ENSG00000198730,+,38927,38927,0.5857117168032471,0.555527012099571,89,77,6,1,1,5,3,6,2,1,3,1,13,11,4,0,CTR9,26,24
ENSG00000198771,+,1501,1501,0.5816122584943371,0.5236508994003998,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,RCSD1,0,2
ENSG00000198799,+,31487,31487,0.596087274113126,0.5446692285705211,93,77,17,16,0,3,3,1,1,1,1,0,6,6,1,2,LRIG2,12,13
ENSG00000198814,+,3294,3294,0.6120218579234973,0.6259866423800851,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GK,1,0
ENSG00000198842,+,8028,8028,0.5813403089187843,0.5437219730941704,11,13,0,1,0,1,2,0,0,0,0,0,2,2,2,0,DUSP27,6,3
ENSG00000198843,+,2529,2529,0.6255436931593515,0.5116646896006327,9,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,SELENOT,2,1
ENSG00000198898,+,24050,24050,0.6424532224532225,0.5876091476091476,91,57,4,1,1,1,2,0,2,2,1,0,7,8,1,1,CAPZA2,14,12
ENSG00000198909,+,13477,13477,0.40921570082362546,0.5496030273799807,9,17,0,0,3,1,1,1,0,0,0,0,1,5,0,1,MAP3K3,5,8
ENSG00000198954,+,33362,33362,0.5402553803728793,0.5928301660571909,58,84,8,5,4,0,0,2,0,2,1,2,18,15,0,3,KIFBP,23,24
ENSG00000203705,+,23202,23202,0.5965865011636928,0.5984828894060856,65,46,12,1,1,4,1,1,2,1,3,2,8,8,2,1,TATDN3,17,17
ENSG00000203780,+,4993,4993,0.5802122972161026,0.6070498698177449,10,16,0,1,0,0,1,0,0,0,0,0,1,2,0,1,FANK1,2,3
ENSG00000204104,+,33377,33377,0.5690145908859394,0.5564310752913683,82,77,6,17,1,1,0,1,2,0,2,1,3,6,2,1,TRAF3IP1,10,10
ENSG00000204178,+,2344,2344,0.6377986348122867,0.6267064846416383,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MACO1,1,0
ENSG00000204220,+,6819,6819,0.4503592902185071,0.4990467810529403,5,6,0,0,4,1,0,1,0,1,0,0,0,3,0,0,PFDN6,4,6
ENSG00000204256,+,11884,11884,0.5459441265567149,0.5345843150454392,29,18,5,0,0,0,0,1,1,0,0,0,2,2,1,0,BRD2,4,3
ENSG00000204272,+,20706,20706,0.6452719018641939,0.6283202936346952,72,42,5,2,0,3,0,1,1,2,0,1,1,3,3,0,NBDY,5,10
ENSG00000204435,+,3016,3016,0.4791114058355438,0.506631299734748,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,CSNK2B,3,0
ENSG00000205189,+,25284,25284,0.6275114697041607,0.5772425249169435,96,64,14,3,1,1,1,3,1,0,3,0,7,8,4,1,ZBTB10,17,13
ENSG00000205238,+,2801,2801,0.47197429489468046,0.5155301677972153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,SPDYE2,1,1
ENSG00000205269,+,36848,36848,0.6378365175857577,0.621933347807208,119,101,4,2,2,0,0,0,0,2,2,0,7,7,2,5,TMEM170B,13,14
ENSG00000205302,+,12681,12681,0.6426149357306206,0.6239255579212996,45,38,8,2,0,1,1,0,2,1,2,0,3,2,0,0,SNX2,8,4
ENSG00000205339,+,26729,26729,0.6108346739496427,0.5854689662912941,80,63,3,3,2,2,2,1,1,2,4,1,11,11,3,1,IPO7,23,18
ENSG00000205464,+,25919,25919,0.5933099270805201,0.5776071607700914,61,64,1,2,2,1,0,3,4,3,1,0,3,5,4,0,ATP6AP1L,14,12
ENSG00000205639,+,44490,44490,0.5272870307934368,0.5589795459653855,52,99,3,18,3,3,4,5,3,3,2,3,22,25,2,2,MFSD2B,36,41
ENSG00000205765,+,6432,6432,0.6372823383084577,0.6623134328358209,19,31,1,1,0,0,2,0,0,0,0,0,1,4,0,1,C5orf51,3,5
ENSG00000213015,+,5925,5925,0.38244725738396623,0.48253164556962025,2,4,0,2,0,1,1,0,0,1,3,0,1,1,0,1,ZNF580,5,4
ENSG00000213064,+,29255,29255,0.5972654247137241,0.5524867544009571,60,54,2,3,4,3,0,5,2,3,1,0,5,10,4,2,SFT2D2,16,23
ENSG00000213204,+,6620,6620,0.6064954682779456,0.5685800604229607,21,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,AL049697.1,0,2
ENSG00000213465,+,2135,2135,0.477751756440281,0.453864168618267,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,ARL2,1,0
ENSG00000213619,+,10838,10838,0.5145783354862521,0.5442886141354494,11,22,0,3,2,0,0,2,1,0,0,0,7,5,0,1,NDUFS3,10,8
ENSG00000213639,+,47337,47337,0.6137271056467457,0.5723429875150516,118,95,10,9,2,3,3,5,1,0,2,0,15,16,1,1,PPP1CB,24,25
ENSG00000213699,+,15293,15293,0.48106977048322763,0.5170339370954031,10,10,0,1,3,0,2,0,1,2,0,1,2,5,3,0,SLC35F6,11,8
ENSG00000213762,+,1095,1095,0.5561643835616439,0.5497716894977169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF134,0,0
ENSG00000213780,+,4275,4275,0.49099415204678365,0.5052631578947369,1,2,1,0,1,0,1,2,1,0,0,0,1,0,0,0,GTF2H4,4,2
ENSG00000213918,+,44828,44828,0.5082314624788079,0.4975684839832248,57,33,6,2,4,7,4,3,1,1,0,1,13,18,1,4,DNASE1,23,34
ENSG00000213965,+,7884,7884,0.5572044647387113,0.5481988838153222,13,14,1,1,0,0,0,0,0,1,0,0,6,0,0,0,NUDT19,6,1
ENSG00000214954,+,7856,7856,0.6210539714867617,0.6155804480651731,24,19,3,0,0,1,0,1,0,1,0,0,3,2,1,2,LRRC69,4,7
ENSG00000215114,+,16633,16633,0.616004328744063,0.6156436000721457,35,53,0,2,1,2,0,1,0,0,2,1,3,3,0,2,UBXN2B,6,9
ENSG00000215301,+,15952,15952,0.6206745235707122,0.5154212637913741,43,25,1,7,0,1,1,2,0,0,0,2,1,8,2,0,DDX3X,4,13
ENSG00000215375,+,3167,3167,0.3413324913167035,0.32775497316071994,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,MYL5,3,2
ENSG00000215421,+,40678,40678,0.6075274103938246,0.6151728206893161,109,114,3,2,5,3,3,0,0,4,3,1,3,1,5,3,ZNF407,19,12
ENSG00000218739,+,19556,19556,0.6342810390672939,0.5729187973000613,47,39,1,1,0,2,0,1,2,0,1,0,7,8,2,1,CEBPZOS,12,12
ENSG00000219626,+,21761,21761,0.5460227011626304,0.5490556500160838,21,33,1,8,1,2,0,1,0,3,1,1,6,6,0,4,FAM228B,8,17
ENSG00000221963,+,18241,18241,0.5899895839043912,0.5034811687955704,34,13,0,2,1,4,0,0,1,0,0,2,1,8,1,1,APOL6,4,15
ENSG00000221983,+,1527,1527,0.5042567125081859,0.47806155861165683,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,UBA52,0,3
ENSG00000222011,+,1957,1957,0.6208482370975984,0.6499744506898314,10,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FAM185A,0,1
ENSG00000223865,+,2049,2049,0.5236700829673011,0.5153733528550513,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HLA-DPB1,0,0
ENSG00000224531,+,32391,32391,0.5645704053595134,0.5604951992837517,66,62,6,3,2,2,3,0,3,3,1,2,5,9,0,1,SMIM13,14,17
ENSG00000231500,+,1699,1699,0.3719835197174809,0.5414949970570924,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,RPS18,2,2
ENSG00000232112,+,6657,6657,0.5116418807270542,0.4800961394021331,11,7,0,0,2,2,3,0,0,2,0,0,2,0,0,0,TMA7,7,4
ENSG00000232119,+,7503,7503,0.6401439424230307,0.6229508196721312,23,28,1,1,0,0,0,0,0,0,1,1,0,3,0,0,MCTS1,1,4
ENSG00000232434,+,658,658,0.3434650455927052,0.3221884498480243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AJM1,1,0
ENSG00000232593,+,14303,14303,0.6014822065300985,0.5584143186744039,28,31,1,0,2,0,0,0,1,0,2,2,2,4,1,1,KANTR,8,7
ENSG00000232653,+,5069,5069,0.47977904912211483,0.5620437956204379,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1,GOLGA8N,2,3
ENSG00000234444,+,20370,20370,0.6302405498281787,0.6123220422189495,61,61,5,2,0,2,0,2,0,1,2,3,2,3,2,1,ZNF736,6,12
ENSG00000238083,+,40274,40274,0.5820876992600685,0.582931916372846,91,108,1,10,2,2,3,1,1,2,1,1,15,13,1,0,LRRC37A2,23,19
ENSG00000239306,+,7372,7372,0.5016277807921866,0.4849430276722735,6,9,1,0,0,0,1,0,0,1,1,0,1,1,0,0,RBM14,3,2
ENSG00000240065,+,2552,2552,0.5431034482758621,0.39184952978056425,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,PSMB9,4,0
ENSG00000241839,+,8742,8742,0.4510409517272935,0.46865705788149165,8,5,0,0,1,0,0,0,0,0,0,2,1,2,1,0,PLEKHO2,3,4
ENSG00000241962,+,36082,36082,0.6007427526190344,0.5827559447924173,99,82,6,0,4,1,2,3,3,3,1,0,6,11,4,2,AC079447.1,20,20
ENSG00000243207,+,1833,1833,0.42225859247135844,0.4391707583196945,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,PPAN-P2RY11,0,2
ENSG00000243660,+,33861,33861,0.5364283393874959,0.5177342665603497,53,46,5,11,2,2,2,2,1,1,1,2,17,22,1,4,ZNF487,24,33
ENSG00000243943,+,4862,4862,0.6108597285067874,0.6229946524064172,15,21,0,0,0,0,0,0,1,0,0,1,1,2,0,0,ZNF512,2,3
ENSG00000248643,+,1543,1543,0.5489306545690213,0.5385612443292288,4,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,RBM14-RBM4,2,0
ENSG00000249967,+,30000,30000,0.5612333333333334,0.5338666666666667,54,47,4,9,2,1,3,3,1,1,1,2,7,13,2,0,AL355315.1,16,20
ENSG00000250151,+,7835,7835,0.49176770899808553,0.5017230376515635,8,7,1,0,4,2,1,0,1,0,0,0,2,4,0,0,ARPC4-TTLL3,8,6
ENSG00000250349,+,21816,21816,0.6215163182984965,0.6332508250825083,65,56,2,1,1,1,2,0,3,1,0,2,2,1,1,4,AF241726.2,9,9
ENSG00000254553,+,35459,35459,0.5737612453819905,0.5496488902676331,77,82,8,20,1,3,5,4,1,2,1,1,15,19,2,1,AL033529.1,25,30
ENSG00000254673,+,12296,12296,0.6022283669486012,0.5374105400130124,29,14,1,0,1,1,1,1,0,2,1,1,0,3,0,2,AC110275.1,3,10
ENSG00000255730,+,5663,5663,0.5022073106127495,0.4896697863323327,8,4,5,0,1,1,1,0,0,0,0,0,6,4,0,1,AC011462.1,8,6
ENSG00000256349,+,6536,6536,0.45914932680538556,0.5013769889840881,2,7,0,0,1,1,0,0,0,0,0,0,2,6,0,0,AP002748.5,3,7
ENSG00000256591,+,4594,4594,0.5461471484545058,0.5544188071397474,7,4,0,0,2,0,0,0,0,0,0,0,1,2,0,0,AP003108.2,3,2
ENSG00000256825,+,2130,2130,0.5985915492957746,0.6544600938967137,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AC026786.1,0,0
ENSG00000257103,+,36685,36685,0.6029167234564536,0.5613193403298351,94,79,14,5,3,1,3,2,2,0,5,0,15,17,2,4,LSM14A,30,24
ENSG00000258064,+,11890,11890,0.6080740117746005,0.6102607232968882,27,28,0,1,1,0,1,1,1,0,0,0,3,4,0,0,AC073612.1,6,5
ENSG00000258311,+,4084,4084,0.4534769833496572,0.531586679725759,1,5,0,0,1,1,2,1,0,0,0,0,0,2,0,0,AC009779.4,3,4
ENSG00000258790,+,8467,8467,0.6135585213180583,0.5854493917562301,24,14,0,0,0,0,1,0,2,1,1,1,7,5,1,0,AL121594.1,12,7
ENSG00000259224,+,7265,7265,0.4769442532690984,0.43537508602890573,3,4,0,0,0,2,0,0,0,0,0,0,1,2,1,0,SLC35G6,2,4
ENSG00000259529,+,3205,3205,0.5301092043681748,0.459594383775351,1,0,0,0,0,0,1,3,0,0,0,1,2,1,0,0,AL136295.5,3,5
ENSG00000261609,+,14106,14106,0.5782645682688218,0.5578477243726074,33,32,1,1,2,1,1,0,0,2,1,1,3,3,1,1,GAN,8,8
ENSG00000262633,+,25070,25070,0.5942959712804149,0.5413641802951735,61,55,1,3,0,2,2,1,1,0,2,2,12,7,0,1,AC005670.2,17,13
ENSG00000263465,+,1912,1912,0.6155857740585774,0.4628661087866109,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,SRSF8,2,1
ENSG00000264545,+,29556,29556,0.627013127622141,0.5922316957639735,76,59,2,1,1,1,3,3,2,3,1,1,3,6,4,4,AL359922.1,14,18
ENSG00000266094,+,44978,44978,0.5148294721864023,0.5150740361954733,52,64,2,10,5,2,5,1,1,1,1,3,9,14,4,3,RASSF5,25,24
ENSG00000267699,+,24466,24466,0.620616365568544,0.5557917109458024,83,50,5,1,3,1,1,1,4,2,1,1,7,3,1,2,AC091551.1,17,10
ENSG00000268797,+,16729,16729,0.5012851933767709,0.41939147588020803,12,6,1,0,2,4,0,2,1,1,0,0,5,0,1,1,AC008537.1,9,8
ENSG00000268975,+,13169,13169,0.48097805452198344,0.49487432606879794,26,8,15,0,1,1,1,2,0,0,0,0,4,6,0,0,MIA-RAB4B,6,9
ENSG00000269313,+,994,994,0.41851106639839036,0.41851106639839036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAGIX,0,0
ENSG00000269335,+,18646,18646,0.4268475812506704,0.4491579963531052,8,3,0,0,0,5,1,1,1,2,1,2,2,11,0,0,IKBKG,5,21
ENSG00000270106,+,42945,42945,0.5832809407381534,0.5653044591919898,93,76,5,0,7,3,5,1,4,2,5,1,4,12,9,5,TSNAX-DISC1,34,24
ENSG00000270181,+,34489,34489,0.6023949665110615,0.6159645104236133,106,92,7,2,1,0,3,5,1,2,4,1,3,9,2,0,BIVM-ERCC5,14,17
ENSG00000270647,+,33443,33443,0.5990192267440122,0.5283915916634273,93,53,4,5,2,2,0,2,1,3,0,1,11,8,5,0,TAF15,19,16
ENSG00000271605,+,23791,23791,0.5385229708713379,0.5669791097473834,57,39,22,1,2,1,2,3,0,0,2,0,9,7,1,1,MILR1,16,12
ENSG00000273003,+,15658,15658,0.4687060927321497,0.4621279856942138,16,15,6,1,3,3,2,1,1,1,1,0,5,6,0,0,ARL2-SNX15,12,11
ENSG00000273136,+,42792,42792,0.5600813236118901,0.6038044494297999,62,117,0,6,0,3,5,2,0,1,2,1,6,4,2,4,NBPF26,15,15
ENSG00000273899,+,827,827,0.4195888754534462,0.41717049576783555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOL12,0,0
ENSG00000275385,+,3345,3345,0.5518684603886398,0.5584454409566517,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,CCL18,1,1
ENSG00000275700,+,10447,10447,0.5894515171819661,0.5264669283047765,22,21,0,0,1,1,1,0,0,1,0,0,4,0,1,1,AATF,7,3
ENSG00000277117,+,4035,4035,0.41536555142503095,0.3970260223048327,1,1,0,0,3,2,1,0,0,0,0,0,1,2,1,0,FP565260.3,6,4
ENSG00000278311,+,29860,29860,0.5803750837240456,0.5496651038178165,62,49,2,3,1,2,1,3,2,1,3,1,16,13,1,4,GGNBP2,24,24
ENSG00000280987,+,19866,19866,0.6231249370784254,0.564683378636867,59,31,5,1,2,0,1,5,2,0,1,1,5,3,1,0,MATR3,12,9
ENSG00000283761,+,19651,19651,0.6069920105847031,0.6053635947280037,61,52,0,1,1,2,1,4,0,0,0,0,4,4,2,2,AC118553.2,8,12
ENSG00000283782,+,909,909,0.5885588558855885,0.5401540154015402,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC116366.3,0,0
ENSG00000284057,+,3201,3201,0.6085598250546704,0.5301468291159013,8,8,1,2,0,0,0,0,0,0,0,0,2,0,0,0,AP001273.2,2,0
ENSG00000285043,+,5902,5902,0.48322602507624535,0.4203659776347001,6,1,3,0,1,0,2,0,1,0,0,0,2,4,1,0,AC093512.2,7,4
ENSG00000285082,+,49827,49827,0.5872518915447448,0.6314849378850824,126,150,9,6,4,2,6,5,3,7,3,2,9,2,8,6,AL160272.2,33,24
ENSG00000285283,+,12209,12209,0.5421410434925056,0.5482840527479728,17,21,0,0,2,1,1,2,0,1,0,0,2,3,0,2,AL035078.4,5,9
ENSG00000285329,+,29560,29560,0.49438430311231396,0.5649864682002707,24,50,3,0,8,1,0,0,0,1,1,0,13,14,0,0,AC025283.2,22,16
ENSG00000285404,+,10476,10476,0.5719740358915617,0.48949980908743795,19,6,0,0,0,4,0,0,1,0,0,0,0,3,2,0,Z82190.2,3,7
ENSG00000285901,+,26657,26657,0.6021307724049968,0.5522001725625539,49,43,6,1,0,2,0,2,1,2,3,2,5,4,3,1,AC008012.1,12,13
ENSG00000286106,+,28608,28608,0.601055648769575,0.621119966442953,65,91,1,6,1,1,1,1,0,2,1,3,2,4,4,0,AC253572.1,9,11
ENSG00000286185,+,32974,32974,0.5596833869108995,0.5595924061381695,35,31,0,0,0,0,0,1,0,0,0,1,0,0,0,0,AC242842.3,0,2
ENSG00000286235,+,12284,12284,0.6241452295669163,0.5858026701400195,24,30,0,2,0,0,5,0,0,0,0,1,2,4,0,0,AL035461.4,7,5
ENSG00000288558,+,27043,27043,0.6399068150722923,0.6212698295307473,100,77,1,0,1,1,1,0,5,1,3,1,10,3,4,4,DUS4L-BCAP29,24,10
ENSG00000001461,+,5858,5858,0.5307272106520997,0.5664049163537044,10,11,0,1,1,0,1,0,0,0,0,0,1,4,1,1,NIPAL3,4,5
ENSG00000001561,+,3045,3045,0.6758620689655173,0.6164203612479474,16,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,ENPP4,0,2
ENSG00000005302,+,5963,5963,0.5965118229079323,0.480965956733188,19,9,0,0,1,2,0,1,0,0,0,0,2,0,1,0,MSL3,4,3
ENSG00000005844,+,13779,13779,0.4847231293998113,0.514478554321794,13,28,3,15,5,1,2,4,0,0,0,0,4,11,0,0,ITGAL,11,16
ENSG00000005882,+,4065,4065,0.4268142681426814,0.41623616236162364,3,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,PDK2,2,4
ENSG00000006194,+,4072,4072,0.5098231827111984,0.42804518664047153,8,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,ZNF263,1,2
ENSG00000006652,+,31212,31212,0.6354927591951813,0.581763424323978,122,66,7,1,0,1,0,3,4,2,4,1,4,4,2,1,IFRD1,14,12
ENSG00000007174,+,29730,29730,0.5736966027581567,0.5705684493777329,57,67,0,4,3,4,2,1,0,1,3,2,10,5,1,2,DNAH9,19,15
ENSG00000008226,+,44497,44497,0.49201069735038316,0.5402836146257051,59,75,1,7,4,3,4,2,0,3,3,2,8,6,2,3,DLEC1,21,19
ENSG00000008323,+,9644,9644,0.45883450850269597,0.436748237245956,7,2,0,0,0,3,1,1,0,0,0,0,4,2,2,0,PLEKHG6,7,6
ENSG00000008324,+,5528,5528,0.5316570188133141,0.5680173661360347,5,8,1,0,0,0,1,0,1,1,1,0,3,2,1,0,SS18L2,7,3
ENSG00000011021,+,43329,43329,0.5154053866925155,0.4541069491564541,51,24,3,0,3,11,4,0,2,1,0,0,6,8,2,0,CLCN6,17,20
ENSG00000012124,+,26826,26826,0.49888168195034666,0.46097070006709906,29,13,11,1,2,4,1,2,1,0,0,0,16,7,1,0,CD22,21,13
ENSG00000013374,+,20764,20764,0.5408880755153149,0.5670872664226546,25,49,3,2,4,2,0,0,0,0,1,1,2,3,2,2,NUB1,9,8
ENSG00000013588,+,14849,14849,0.5339753518755471,0.5107414640716547,16,18,1,1,2,1,1,0,0,0,1,1,5,4,1,0,GPRC5A,10,6
ENSG00000013725,+,45518,45518,0.5047234061250494,0.48747748143591546,63,50,2,4,8,9,3,3,2,3,4,1,12,10,4,2,CD6,33,28
ENSG00000013810,+,17489,17489,0.44410772485562355,0.41271656469781004,3,4,0,0,2,5,0,0,0,1,0,0,5,3,0,0,TACC3,7,9
ENSG00000015171,+,4328,4328,0.6365526802218114,0.4366913123844732,19,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,ZMYND11,2,1
ENSG00000018280,+,5263,5263,0.4383431502945088,0.45715371461143833,5,10,2,6,0,1,0,1,0,0,1,0,1,1,0,1,SLC11A1,2,4
ENSG00000019144,+,4957,4957,0.5073633245914868,0.4258624167843454,5,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,PHLDB1,2,2
ENSG00000020426,+,5988,5988,0.6571476285905143,0.6641616566466266,20,19,0,1,0,0,0,0,0,1,0,0,0,3,2,0,MNAT1,2,4
ENSG00000022277,+,8276,8276,0.5329869502174964,0.5752779120347994,9,13,0,0,1,1,0,0,1,0,1,1,1,2,0,1,RTF2,4,5
ENSG00000023734,+,8043,8043,0.6676613204028348,0.6124580380455054,41,28,5,1,0,0,0,0,1,0,0,0,1,1,0,2,STRAP,2,3
ENSG00000025434,+,2977,2977,0.5183070204904267,0.5179711118575747,4,5,1,1,1,0,0,0,0,0,0,0,1,2,0,0,NR1H3,2,2
ENSG00000026025,+,1795,1795,0.5582172701949861,0.43565459610027857,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,VIM,0,0
ENSG00000026103,+,8993,8993,0.6311575669965529,0.6113643945290782,28,25,0,2,1,0,0,1,0,0,0,0,0,3,1,0,FAS,2,4
ENSG00000029993,+,4791,4791,0.5721143811312879,0.4266332707159257,7,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,HMGB3,2,1
ENSG00000038427,+,25040,25040,0.6452076677316294,0.6284345047923323,97,84,3,2,2,1,0,1,1,1,1,1,1,4,1,3,VCAN,6,11
ENSG00000040531,+,32329,32329,0.4528751275944199,0.4974481116025859,11,33,1,6,5,5,6,1,0,1,0,0,11,15,0,0,CTNS,22,22
ENSG00000046651,+,31846,31846,0.6053507504867174,0.5874835144131131,68,67,1,2,3,2,2,3,7,4,1,2,4,12,4,2,OFD1,21,25
ENSG00000049246,+,36534,36534,0.6089122461268955,0.5618328132698308,83,62,2,5,3,4,4,1,1,2,4,0,8,10,2,2,PER3,22,19
ENSG00000050426,+,4006,4006,0.5421867199201198,0.5499251123315028,18,4,10,0,0,0,2,0,0,0,0,1,1,4,0,0,LETMD1,3,5
ENSG00000051108,+,4409,4409,0.5624858244499886,0.5089589476071672,12,9,0,0,0,1,0,0,1,0,1,0,1,2,0,0,HERPUD1,3,3
ENSG00000054967,+,327,327,0.48623853211009177,0.45565749235474007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RELT,0,0
ENSG00000058056,+,29622,29622,0.573931537370873,0.5551617041388157,71,58,11,7,3,4,3,3,3,1,1,0,12,8,1,0,USP13,23,16
ENSG00000060558,+,28609,28609,0.47855569925547903,0.44098011115383273,26,20,9,0,2,5,3,1,1,1,0,0,8,13,0,0,GNA15,14,20
ENSG00000062282,+,22368,22368,0.47657367668097284,0.4977646638054363,19,21,0,0,1,6,2,3,1,0,0,1,1,4,1,1,DGAT2,6,15
ENSG00000063322,+,6422,6422,0.4694799127997509,0.4651199003425724,1,7,0,0,2,7,1,1,0,0,0,0,3,1,0,0,MED29,6,9
ENSG00000064201,+,370,370,0.5216216216216216,0.3783783783783784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSPAN32,0,0
ENSG00000064225,+,13305,13305,0.6065388951521984,0.6148064637354378,34,31,0,0,0,0,1,1,3,1,0,2,1,3,0,3,ST3GAL6,5,10
ENSG00000064270,+,43128,43128,0.5095297718419588,0.5205203116304953,48,52,1,1,11,3,1,1,6,1,1,0,12,11,1,2,ATP2C2,32,18
ENSG00000064652,+,5216,5216,0.5949003067484663,0.6198236196319018,13,18,1,0,0,0,0,0,1,0,0,2,1,0,2,0,SNX24,4,2
ENSG00000064886,+,41060,41060,0.5546030199707744,0.5981490501704823,62,114,2,5,4,7,2,4,2,7,3,1,6,7,6,4,CHI3L2,23,30
ENSG00000065361,+,2473,2473,0.547513141932875,0.5281035179943389,4,2,0,0,1,1,0,0,0,0,2,1,0,3,0,0,ERBB3,3,5
ENSG00000065548,+,7605,7605,0.6333990795529257,0.6310322156476003,31,21,0,0,0,0,0,1,0,0,0,1,1,1,1,1,ZC3H15,2,4
ENSG00000065615,+,30822,30822,0.6217312309389397,0.6086237103367724,88,80,3,0,0,4,0,1,2,1,0,0,2,4,2,2,CYB5R4,6,12
ENSG00000066455,+,517,517,0.6518375241779497,0.6518375241779497,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOLGA5,0,1
ENSG00000066697,+,7234,7234,0.6004976499861764,0.569394525850152,20,16,0,0,1,0,0,2,0,1,0,0,1,1,0,4,MSANTD3,2,8
ENSG00000068781,+,6660,6660,0.6360360360360361,0.6036036036036037,22,17,0,0,0,0,1,2,0,0,0,1,2,2,0,0,STON1-GTF2A1L,3,5
