gene_id	celltype	stage	pas_id	rank	chrom	start	end	strand	n_cells	n_cells_expr	reads
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	12706	1	1	97547583	97547908	-	245	1	3.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12788	1	1	97873090	97873232	-	168	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12763	1	1	97776011	97776514	-	705	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	249421	1	6	158814458	158818266	-	245	10	41.7
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	249401	1	6	158788671	158790603	-	705	2	12.1
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	249409	1	6	158797853	158801612	-	245	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12746	1	1	97708893	97709759	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12766	1	1	97792345	97792757	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12800	1	1	97907849	97908610	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12767	1	1	97797542	97797834	-	705	1	7.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12761	1	1	97763485	97764057	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12748	1	1	97711899	97712915	-	1651	2	9.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	12724	1	1	97618415	97618937	-	245	2	7.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12591	1	1	97180194	97180488	-	168	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12578	1	1	97130731	97131216	-	168	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	249385	1	6	158770712	158772080	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12781	1	1	97849598	97849893	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12768	1	1	97800255	97801101	-	705	16	72.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12579	1	1	97133097	97133761	-	168	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12763	1	1	97776011	97776514	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12783	1	1	97854352	97854586	-	705	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	249421	1	6	158814458	158818266	-	705	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	249409	1	6	158797853	158801612	-	705	6	36.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12766	1	1	97792345	97792757	-	1651	27	108.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12571	1	1	97097421	97097688	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12596	1	1	97187222	97188304	-	168	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12800	1	1	97907849	97908610	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12767	1	1	97797542	97797834	-	1651	17	71.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12617	1	1	97264168	97264734	-	168	2	10.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12781	1	1	97849598	97849893	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12768	1	1	97800255	97801101	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12788	1	1	97873090	97873232	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12632	1	1	97314551	97314906	-	168	1	6.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12783	1	1	97854352	97854586	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	12746	1	1	97708893	97709759	-	245	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	12761	1	1	97763485	97764057	-	245	1	6.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	12748	1	1	97711899	97712915	-	245	1	5.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12635	1	1	97333155	97333948	-	168	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12571	1	1	97097421	97097688	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12578	1	1	97130731	97131216	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12591	1	1	97180194	97180488	-	705	167	535.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Normal	12763	1	1	97776011	97776514	-	245	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	Met	12579	1	1	97133097	97133761	-	705	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	StageI	12788	1	1	97873090	97873232	-	1651	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_DC	IVprimary	12638	1	1	97346100	97346845	-	168	21	75.1
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	234965	1	6	13289253	13290416	+	87	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	234870	1	6	12957988	12959186	+	450	6	33.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12654	1	1	97390771	97391562	-	87	7	17.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12590	1	1	97177653	97178094	-	247	8	44.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12656	1	1	97393167	97393723	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12631	1	1	97313721	97314145	-	400	1	4.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12631	1	1	97313721	97314145	-	247	4	16.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12638	1	1	97346100	97346845	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12575	1	1	97118217	97118752	-	450	4	22.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12651	1	1	97384471	97384759	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12710	1	1	97557226	97557683	-	87	1	5.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12677	1	1	97440492	97441735	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12711	1	1	97559609	97560022	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12590	1	1	97177653	97178094	-	450	105	273.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12712	1	1	97567445	97567646	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12654	1	1	97390771	97391562	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12713	1	1	97570817	97571095	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12656	1	1	97393167	97393723	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12651	1	1	97384471	97384759	-	247	2	9.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12638	1	1	97346100	97346845	-	247	4	20.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12654	1	1	97390771	97391562	-	247	14	42.4
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249395	1	6	158783099	158784177	-	87	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	234965	1	6	13289253	13290416	+	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12732	1	1	97653324	97653990	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12699	1	1	97531986	97533446	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12631	1	1	97313721	97314145	-	450	28	106.4
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249416	1	6	158809902	158811360	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12733	1	1	97656259	97657704	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12656	1	1	97393167	97393723	-	247	4	17.3
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249397	1	6	158785326	158785587	-	87	5	19.4
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	234951	1	6	13276261	13276770	+	450	48	182.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12735	1	1	97665486	97666723	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12710	1	1	97557226	97557683	-	400	8	48.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12677	1	1	97440492	97441735	-	400	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249399	1	6	158786699	158787570	-	87	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	234952	1	6	13277400	13277957	+	450	26	105.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12736	1	1	97671696	97672517	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12711	1	1	97559609	97560022	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12737	1	1	97673171	97673529	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12712	1	1	97567445	97567646	-	400	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	234954	1	6	13278509	13278881	+	450	4	12.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12738	1	1	97675800	97676224	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12713	1	1	97570817	97571095	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12638	1	1	97346100	97346845	-	450	2	7.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12651	1	1	97384471	97384759	-	450	74	228.7
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	249382	1	6	158765407	158768180	-	247	4	26.5
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	249403	1	6	158791381	158793011	-	247	6	20.2
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	234957	1	6	13281052	13281496	+	450	14	72.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12710	1	1	97557226	97557683	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12677	1	1	97440492	97441735	-	247	5	19.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12711	1	1	97559609	97560022	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12654	1	1	97390771	97391562	-	450	7	43.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	249385	1	6	158770712	158772080	-	247	4	19.5
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	234965	1	6	13289253	13290416	+	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12712	1	1	97567445	97567646	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12770	1	1	97807595	97808136	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12732	1	1	97653324	97653990	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12713	1	1	97570817	97571095	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12699	1	1	97531986	97533446	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12656	1	1	97393167	97393723	-	450	2	11.5
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	249387	1	6	158774255	158777101	-	247	6	24.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12733	1	1	97656259	97657704	-	400	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	234870	1	6	12957988	12959186	+	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12735	1	1	97665486	97666723	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12736	1	1	97671696	97672517	-	400	3	14.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12737	1	1	97673171	97673529	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12738	1	1	97675800	97676224	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12732	1	1	97653324	97653990	-	247	3	16.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12699	1	1	97531986	97533446	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12562	1	1	97077836	97078379	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12733	1	1	97656259	97657704	-	247	3	13.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12710	1	1	97557226	97557683	-	450	9	42.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12677	1	1	97440492	97441735	-	450	3	14.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12735	1	1	97665486	97666723	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12711	1	1	97559609	97560022	-	450	1	6.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12736	1	1	97671696	97672517	-	247	3	17.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12712	1	1	97567445	97567646	-	450	67	209.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12737	1	1	97673171	97673529	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12713	1	1	97570817	97571095	-	450	12	58.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12770	1	1	97807595	97808136	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12738	1	1	97675800	97676224	-	247	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	249395	1	6	158783099	158784177	-	450	7	38.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12602	1	1	97202005	97202302	-	87	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	249416	1	6	158809902	158811360	-	450	13	61.1
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	249397	1	6	158785326	158785587	-	450	11	56.3
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	249399	1	6	158786699	158787570	-	450	6	35.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12732	1	1	97653324	97653990	-	450	325	649.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12699	1	1	97531986	97533446	-	450	6	28.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12606	1	1	97225581	97226111	-	87	1	5.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12770	1	1	97807595	97808136	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12733	1	1	97656259	97657704	-	450	5	26.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12562	1	1	97077836	97078379	-	400	2	10.2
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	249395	1	6	158783099	158784177	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12735	1	1	97665486	97666723	-	450	21	90.2
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	249416	1	6	158809902	158811360	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12736	1	1	97671696	97672517	-	450	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	249397	1	6	158785326	158785587	-	400	4	26.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	234870	1	6	12957988	12959186	+	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12737	1	1	97673171	97673529	-	450	6	30.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12624	1	1	97283105	97283800	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12738	1	1	97675800	97676224	-	450	4	20.4
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	249399	1	6	158786699	158787570	-	400	2	12.9
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	234951	1	6	13276261	13276770	+	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12562	1	1	97077836	97078379	-	247	7	34.3
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	234952	1	6	13277400	13277957	+	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12602	1	1	97202005	97202302	-	400	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	234954	1	6	13278509	13278881	+	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12770	1	1	97807595	97808136	-	450	6	27.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12606	1	1	97225581	97226111	-	400	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	234957	1	6	13281052	13281496	+	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12602	1	1	97202005	97202302	-	247	6	25.5
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	234870	1	6	12957988	12959186	+	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12624	1	1	97283105	97283800	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12663	1	1	97406380	97406762	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12606	1	1	97225581	97226111	-	247	11	43.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12562	1	1	97077836	97078379	-	450	6	30.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12667	1	1	97418335	97418847	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12681	1	1	97448699	97449251	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	12624	1	1	97283105	97283800	-	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12669	1	1	97428862	97429161	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12602	1	1	97202005	97202302	-	450	2	10.9
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	234951	1	6	13276261	13276770	+	247	9	37.3
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249382	1	6	158765407	158768180	-	87	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	234952	1	6	13277400	13277957	+	247	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249403	1	6	158791381	158793011	-	87	3	15.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12707	1	1	97549197	97549623	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12606	1	1	97225581	97226111	-	450	24	90.5
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	234954	1	6	13278509	13278881	+	247	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12708	1	1	97554986	97555538	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12663	1	1	97406380	97406762	-	400	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249385	1	6	158770712	158772080	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12722	1	1	97616103	97616589	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12723	1	1	97617013	97617485	-	87	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	249387	1	6	158774255	158777101	-	87	0	0.0
ENSG00000112137	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	StageI	234957	1	6	13281052	13281496	+	247	4	12.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12724	1	1	97618415	97618937	-	87	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Met	12667	1	1	97418335	97418847	-	400	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	Normal	12624	1	1	97283105	97283800	-	450	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_ENDOTHELIAL	IVprimary	12726	1	1	97626966	97627228	-	87	0	0.0
